VendorID,RateCodeID,Passenger_count,Trip_distance,Fare_amount,MTA_tax,Tip_amount,Tolls_amount,improvement_surcharge,Total_amount,Payment_type,Trip_type 
2,1,1,0.69,6,0.5,1.36,0,0.3,8.16,1,1
2,1,1,1.76,9.5,0.5,0,0,0.3,10.3,2,1
2,1,1,1.58,8.5,0.5,0,0,0.3,9.3,2,1
2,1,1,1.12,7,0.5,1.95,0,0.3,9.75,1,1
2,1,1,7.15,22.5,0.5,6.99,0,0.3,30.29,1,1
2,1,1,0.83,9,0.5,0,0,0.3,9.8,2,1
2,1,1,13.51,40,0.5,0,0,0.3,40.8,2,1
2,1,5,1.3,8,0.5,0,0,0.3,8.8,2,1
2,1,1,1.26,6,0.5,0,0,0.3,6.8,1,1
2,1,1,2.67,11.5,0.5,0,0,0.3,12.3,2,1
2,1,1,2.71,12,0.5,2.56,0,0.3,15.36,1,1
2,1,1,3.19,13,0.5,2.76,0,0.3,16.56,1,1
2,1,1,1.67,8,0.5,0,0,0.3,8.8,2,1
2,1,1,2.13,10.5,0.5,0,0,0.3,11.3,2,1
2,1,1,0.72,5.5,0.5,1,0,0.3,7.3,1,1
2,1,1,0.33,5,0.5,1.16,0,0.3,6.96,1,1
2,1,1,2.6,12,0.5,3.84,0,0.3,16.64,1,1
2,1,1,2.28,10,0.5,0,0,0.3,10.8,2,1
2,1,1,6.05,22,0.5,0,0,0.3,22.8,2,1
2,1,6,11.4,36,0.5,7.36,0,0.3,44.16,1,1
2,1,1,0.93,5,0.5,0,0,0.3,5.8,2,1
2,1,1,0.39,3.5,0.5,0,0,0.3,4.3,2,1
2,1,1,1.22,8.5,0.5,1.5,0,0.3,10.8,1,1
2,1,1,0.22,4,0.5,0,0,0.3,4.8,2,1
2,1,1,3,15,0.5,0,0,0.3,15.8,2,1
2,5,1,0,15,0,0,0,0,15,2,2
2,1,1,3.71,19,0.5,0,0,0.3,19.8,2,1
2,1,3,3.34,12.5,0.5,0,0,0.3,13.3,2,1
2,1,1,3.42,16.5,0.5,0,0,0.3,17.3,2,1
2,1,2,1.3,7,0.5,1.95,0,0.3,9.75,1,1
2,1,1,2.11,10,0.5,2.16,0,0.3,12.96,1,1
2,1,1,4.29,17.5,0.5,0,0,0.3,18.3,2,1
2,1,1,2.78,11,0.5,0,0,0.3,11.8,2,1
2,1,1,0.77,6.5,0.5,0,0,0.3,7.3,2,1
2,1,2,0.93,6,0.5,1.36,0,0.3,8.16,1,1
2,1,5,0.87,5,0.5,1,0,0.3,6.8,1,1
2,1,1,0.5,5.5,0.5,1.26,0,0.3,7.56,1,1
2,1,1,1.32,7,0.5,2.34,0,0.3,10.14,1,1
2,1,1,3.34,12.5,0.5,3.32,0,0.3,16.62,1,1
2,1,1,2.62,11.5,0.5,2.46,0,0.3,14.76,1,1
2,1,1,3.67,14.5,0.5,0,0,0.3,15.3,2,1
2,1,1,1.16,6.5,0.5,0,0,0.3,7.3,2,1
2,5,1,4.64,13,0,0,0,0,13,2,2
2,1,6,1.52,8,0.5,0,0,0.3,8.8,2,1
2,1,1,1.6,6.5,0.5,0,0,0.3,7.3,2,1
2,1,1,9.62,30,0.5,6.16,0,0.3,36.96,1,1
2,1,1,4.8,20,0.5,5.2,0,0.3,26,1,1
2,1,1,0.37,4.5,0.5,0,0,0.3,5.3,2,1
2,1,1,1.75,8,0.5,0,0,0.3,8.8,2,1
2,1,6,4.8,16,0.5,0,0,0.3,16.8,2,1
2,1,1,2.93,13,0.5,0,0,0.3,13.8,2,1
2,1,1,5.68,20,0.5,4.16,0,0.3,24.96,1,1
2,1,1,1.77,8.5,0.5,2.79,0,0.3,12.09,1,1
2,1,1,2.97,10.5,0.5,0.5,0,0.3,11.8,1,1
2,1,1,2.46,11,0.5,0,0,0.3,11.8,2,1
2,1,1,3.39,15.5,0.5,0,0,0.3,16.3,2,1
2,1,1,5.22,19.5,0.5,4.06,0,0.3,24.36,1,1
2,1,5,1.55,8.5,0.5,0,0,0.3,9.3,2,1
2,1,1,1.1,6.5,0.5,0,0,0.3,7.3,2,1
2,1,1,0.96,6.5,0.5,0,0,0.3,7.3,2,1
2,1,1,0.5,4,0.5,0.96,0,0.3,5.76,1,1
2,1,1,2.58,11,0.5,0,0,0.3,11.8,2,1
2,1,1,1.15,8,0.5,1.76,0,0.3,10.56,1,1
2,1,1,1.5,8,0.5,1,0,0.3,9.8,1,1
2,1,2,0.92,7,0.5,0,0,0.3,7.8,2,1
2,1,1,2.8,14,0.5,2.96,0,0.3,17.76,1,1
2,1,1,2.86,12,0.5,0,0,0.3,12.8,2,1
2,1,1,3.52,13,0.5,1.5,0,0.3,15.3,1,1
2,1,1,1.65,9.5,0.5,2.06,0,0.3,12.36,1,1
2,1,2,2.23,12,0.5,2,0,0.3,14.8,1,1
2,5,1,2.61,10,0,0,0,0,10,2,2
2,1,1,1.28,7.5,0.5,2.08,0,0.3,10.38,1,1
2,1,1,2.06,9.5,0.5,0,0,0.3,10.3,2,1
2,1,1,1.43,7.5,0.5,1,0,0.3,9.3,1,1
2,1,1,0.87,5.5,0.5,1,0,0.3,7.3,1,1
2,1,1,12.82,37,0.5,0,5.54,0.3,43.34,2,1
2,1,1,11.45,34.5,0.5,7.06,0,0.3,42.36,1,1
2,1,1,2.22,9.5,0.5,2,0,0.3,12.3,1,1
2,1,1,4.14,15.5,0.5,4.08,0,0.3,20.38,1,1
2,1,5,0.36,3.5,0.5,1.08,0,0.3,5.38,1,1
2,1,4,1.28,7.5,0.5,0,0,0.3,8.3,2,1
2,1,1,1.25,7,0.5,0,0,0.3,7.8,2,1
2,1,5,0.29,4.5,0.5,0,0,0.3,5.3,1,1
2,5,1,8.27,16.5,0,0,0,0,16.5,2,2
2,1,1,1.52,8.5,0.5,0,0,0.3,9.3,2,1
2,1,1,8.24,27.5,0.5,5.66,0,0.3,33.96,1,1
2,1,1,0.47,4.5,0.5,0,0,0.3,5.3,2,1
2,1,1,1.7,8.5,0.5,0,0,0.3,9.3,2,1
2,1,1,1.62,8.5,0.5,1,0,0.3,10.3,1,1
2,1,1,0.79,5.5,0.5,0,0,0.3,6.3,2,1
2,1,1,1.86,9,0.5,0,0,0.3,9.8,2,1
2,1,1,6.63,24,0.5,0,0,0.3,24.8,2,1
2,1,1,0.85,5,0.5,1.16,0,0.3,6.96,1,1
2,1,1,3.41,14.5,0.5,0,0,0.3,15.3,1,1
2,1,1,1.53,8,0.5,0,0,0.3,8.8,2,1
2,1,1,0.47,4,0.5,0,0,0.3,4.8,2,1
2,1,2,2.52,10.5,0.5,2.82,0,0.3,14.12,1,1
2,1,1,2.11,9.5,0.5,0,0,0.3,10.3,2,1
2,1,1,1.04,6.5,0.5,0,0,0.3,7.3,2,1
2,1,1,3.19,12,0.5,0,0,0.3,12.8,2,1
2,1,1,3.47,15.5,0.5,3.26,0,0.3,19.56,1,1
2,1,1,0.41,4,0.5,0.96,0,0.3,5.76,1,1
2,1,1,6.7,24,0.5,2,5.54,0.3,32.34,1,1
2,1,1,1.03,8,0.5,0,0,0.3,8.8,2,1
2,1,1,0.55,4,0.5,1,0,0.3,5.8,1,1
2,1,1,2.28,11.5,0.5,2,0,0.3,14.3,1,1
2,1,2,2.91,12.5,0.5,0,0,0.3,13.3,2,1
2,1,1,0.77,5,0.5,0,0,0.3,5.8,2,1
2,1,1,3.31,15,0.5,3.16,0,0.3,18.96,1,1
2,1,1,8.26,29.5,0.5,0,0,0.3,30.3,1,1
2,1,2,0.55,5.5,0.5,3,0,0.3,9.3,1,1
2,1,1,2.07,8.5,0.5,0,0,0.3,9.3,2,1
2,1,1,0.52,4.5,0.5,1,0,0.3,6.3,1,1
2,1,2,0.68,5,0.5,0,0,0.3,5.8,2,1
2,2,1,0,52,0.5,0,0,0.3,52.8,2,1
2,1,1,1.21,7.5,0.5,1.66,0,0.3,9.96,1,1
2,1,1,1.94,11,0.5,0,0,0.3,11.8,2,1
2,1,1,2.59,12,0.5,0,0,0.3,12.8,1,1
2,1,1,1.73,11,0.5,0,0,0.3,11.8,2,1
2,1,1,2.6,11.5,0.5,3.69,0,0.3,15.99,1,1
2,1,1,5.02,17,0.5,0,0,0.3,17.8,2,1
2,1,1,9.8,29,0.5,0,0,0.3,29.8,1,1
2,1,1,3.3,13,0.5,1.38,0,0.3,15.18,1,1
2,1,3,2.62,11,0.5,0,0,0.3,11.8,2,1
2,1,1,1.43,6.5,0.5,0,0,0.3,7.3,2,1
2,1,1,3.05,12,0.5,0,0,0.3,12.8,1,1
2,1,1,0.85,5,0.5,0,0,0.3,5.8,2,1
2,1,1,1.05,5.5,0.5,0,0,0.3,6.3,1,1
2,1,5,6.58,25,0.5,6.45,0,0.3,32.25,1,1
2,1,1,5.82,20.5,0.5,4.26,0,0.3,25.56,1,1
2,1,1,0.44,4,0.5,1,0,0.3,5.8,1,1
2,2,1,0,-52,-0.5,0,0,-0.3,-52.8,3,1
2,1,1,0.25,3,0.5,0,0,0.3,3.8,2,1
2,1,1,3.22,13.5,0.5,2,0,0.3,16.3,1,1
2,1,3,0.8,6.5,0.5,0,0,0.3,7.3,2,1
2,1,1,7.45,23,0.5,3,0,0.3,26.8,1,1
2,1,1,0.4,4,0.5,0,0,0.3,4.8,2,1
2,1,1,2.15,10.5,0.5,2.26,0,0.3,13.56,1,1
2,1,2,3.95,16,0.5,2.52,0,0.3,19.32,1,1
2,1,1,0.78,4.5,0.5,0,0,0.3,5.3,2,1
2,1,1,2.81,10.5,0.5,0,0,0.3,11.3,1,1
2,1,1,1.08,6,0.5,0,0,0.3,6.8,2,1
2,1,1,3.21,14,0.5,0,0,0.3,14.8,2,1
2,1,5,3.1,16,0.5,0,0,0.3,16.8,2,1
2,1,1,1.23,6.5,0.5,0,0,0.3,7.3,2,1
2,1,1,1.15,7,0.5,0,0,0.3,7.8,2,1
2,1,1,7.02,21.5,0.5,0,0,0.3,22.3,1,1
2,1,1,5.31,22,0.5,0,0,0.3,22.8,2,1
2,1,1,0.99,5.5,0.5,1.58,0,0.3,7.88,1,1
2,1,2,1.74,9,0.5,1.96,0,0.3,11.76,1,1
2,1,1,0.55,5,0.5,0,0,0.3,5.8,2,1
2,1,1,0.57,5.5,0.5,1,0,0.3,7.3,1,1
2,1,1,3.75,13,0.5,0,0,0.3,13.8,2,1
2,1,5,0.9,6,0.5,0,0,0.3,6.8,2,1
2,1,1,0.41,4,0.5,0,0,0.3,4.8,2,1
2,1,1,1.31,7.5,0.5,1,0,0.3,9.3,1,1
2,1,1,0.57,5,0.5,0,0,0.3,5.8,2,1
2,1,1,2.56,13.5,0.5,2.86,0,0.3,17.16,1,1
2,1,1,2.49,11,0.5,0,0,0.3,11.8,2,1
2,1,1,4.43,15.5,0.5,0,0,0.3,16.3,1,1
2,1,1,1.31,9,0.5,2.45,0,0.3,12.25,1,1
2,1,1,1.29,10,0.5,0,0,0.3,10.8,2,1
2,1,1,7.44,22.5,0.5,7.21,5.54,0.3,36.05,1,1
2,1,1,0.8,5,0.5,0,0,0.3,5.8,2,1
2,1,1,0.77,7,0.5,0,0,0.3,7.8,2,1
2,1,1,1.16,6.5,0.5,0,0,0.3,7.3,2,1
2,1,1,7.39,29,0.5,0,0,0.3,29.8,2,1
2,1,1,10.95,35.5,0.5,0,0,0.3,36.3,2,1
2,1,1,0.88,5.5,0.5,1.26,0,0.3,7.56,1,1
2,1,1,1.49,7,0.5,1.95,0,0.3,9.75,1,1
2,1,1,3.35,12.5,0.5,2.66,0,0.3,15.96,1,1
2,1,1,0.57,4,0.5,0,0,0.3,4.8,2,1
2,1,3,9.63,29,0.5,5.96,0,0.3,35.76,1,1
2,1,1,1.23,7,0.5,0,0,0.3,7.8,2,1
2,1,1,3.63,15,0.5,0,0,0.3,15.8,2,1
2,1,1,8.77,31.5,0.5,0,0,0.3,32.3,2,1
2,1,1,3.16,13,0.5,2.76,0,0.3,16.56,1,1
2,1,1,1.11,6,0.5,0,0,0.3,6.8,2,1
2,1,1,10.62,31.5,0.5,7,5.54,0.3,44.84,1,1
2,1,1,2.88,12,0.5,2,0,0.3,14.8,1,1
2,1,6,2.09,8.5,0.5,1.86,0,0.3,11.16,1,1
2,1,1,2.95,10.5,0.5,0,0,0.3,11.3,2,1
2,1,1,0.78,5.5,0.5,0,0,0.3,6.3,2,1
2,1,1,1.09,6,0.5,0,0,0.3,6.8,2,1
2,1,1,0.8,-5,-0.5,0,0,-0.3,-5.8,3,1
2,1,1,0.9,5.5,0.5,0,0,0.3,6.3,2,1
2,1,1,1.37,6.5,0.5,1.46,0,0.3,8.76,1,1
2,1,1,3.47,12,0.5,2.56,0,0.3,15.36,1,1
2,1,1,1.08,7,0.5,0,0,0.3,7.8,2,1
2,1,1,0.62,4.5,0.5,1.06,0,0.3,6.36,1,1
2,1,1,2.01,10.5,0.5,0,0,0.3,11.3,2,1
2,1,2,1.18,7.5,0.5,0,0,0.3,8.3,2,1
2,1,1,0.68,6,0.5,1.36,0,0.3,8.16,1,1
2,1,1,2.38,12,0.5,2.56,0,0.3,15.36,1,1
2,1,1,2.39,10,0.5,0,0,0.3,10.8,2,1
2,1,1,1.74,8.5,0.5,0,0,0.3,9.3,2,1
2,1,1,1.04,6.5,0.5,1.46,0,0.3,8.76,1,1
2,1,5,1.52,10.5,0.5,0,0,0.3,11.3,2,1
2,5,1,0,14,0,0,0,0,14,2,2
2,1,1,1.32,7,0.5,1.56,0,0.3,9.36,1,1
2,1,1,12.17,36.5,0.5,0,0,0.3,37.3,2,1
2,1,1,0.9,6,0.5,1.36,0,0.3,8.16,1,1
2,1,1,0.44,4.5,0.5,0,0,0.3,5.3,2,1
2,1,1,1.74,8,0.5,1.76,0,0.3,10.56,1,1
2,1,1,1.45,7,0.5,0,0,0.3,7.8,2,1
2,1,1,6.1,23.5,0.5,6.08,0,0.3,30.38,1,1
2,1,1,4.92,19.5,0.5,0,0,0.3,20.3,2,1
2,1,1,1.1,5.5,0.5,0,0,0.3,6.3,2,1
2,1,1,1.77,8,0.5,2.2,0,0.3,11,1,1
2,1,5,3.41,15.5,0.5,3.26,0,0.3,19.56,1,1
2,1,1,1.12,6.5,0.5,1.46,0,0.3,8.76,1,1
2,1,5,4.7,19.5,0.5,3,0,0.3,23.3,1,1
2,1,1,1.19,6.5,0.5,0,0,0.3,7.3,1,1
2,1,1,4.58,17.5,0.5,0,0,0.3,18.3,2,1
2,1,1,1.94,9.5,0.5,0,0,0.3,10.3,1,1
2,1,1,2.1,9,0.5,0,0,0.3,9.8,2,1
2,1,2,2.68,10.5,0.5,0,0,0.3,11.3,2,1
2,1,1,1.35,7.5,0.5,0,0,0.3,8.3,2,1
2,5,1,6.82,20,0,0,0,0,20,2,2
2,1,5,5.56,21.5,0.5,0,0,0.3,22.3,2,1
2,1,1,1.17,6,0.5,0,0,0.3,6.8,1,1
2,1,1,0.8,5,0.5,0,0,0.3,5.8,2,1
2,1,1,3.36,17,0.5,2.67,0,0.3,20.47,1,1
2,5,2,0.09,22,0,0,0,0,22,1,2
2,1,1,1.43,6.5,0.5,2,0,0.3,9.3,1,1
2,1,1,1.18,7.5,0.5,2.08,0,0.3,10.38,1,1
2,1,1,1.51,9,0.5,0,0,0.3,9.8,2,1
2,1,1,2.85,10,0.5,0,0,0.3,10.8,2,1
2,1,1,3.35,13.5,0.5,0,0,0.3,14.3,1,1
2,1,1,1.84,8.5,0.5,0,0,0.3,9.3,2,1
2,1,1,2.97,11.5,0.5,0,0,0.3,12.3,2,1
2,1,6,1,6,0.5,0,0,0.3,6.8,2,1
2,1,1,2.88,15,0.5,0,0,0.3,15.8,2,1
2,1,1,0.36,3.5,0.5,0,0,0.3,4.3,2,1
2,1,1,6.8,21.5,0.5,1.7,0,0.3,24,1,1
2,1,1,2.02,10.5,0.5,2.26,0,0.3,13.56,1,1
2,1,1,2.47,9.5,0.5,0,0,0.3,10.3,2,1
2,1,1,1.17,6,0.5,0,0,0.3,6.8,2,1
2,1,1,0.78,6,0.5,0,0,0.3,6.8,2,1
2,1,5,0.5,4,0.5,0.96,0,0.3,5.76,1,1
2,1,1,7.81,27.5,0.5,2,0,0.3,30.3,1,1
2,1,1,1.06,7.5,0.5,1,0,0.3,9.3,1,1
2,1,3,0.81,5,0.5,0,0,0.3,5.8,2,1
2,1,1,0.49,4,0.5,3,0,0.3,7.8,1,1
2,1,1,0.69,5,0.5,0,0,0.3,5.8,2,1
2,1,1,0.34,4,0.5,0,0,0.3,4.8,2,1
2,1,1,5.59,19,0.5,4.95,0,0.3,24.75,1,1
2,1,1,1.08,6.5,0.5,0,0,0.3,7.3,2,1
2,1,1,3.14,12.5,0.5,0,0,0.3,13.3,2,1
2,1,1,2.41,15.5,0.5,0,0,0.3,16.3,1,1
2,1,1,2,8.5,0.5,0,0,0.3,9.3,2,1
2,1,1,1.61,7.5,0.5,0,0,0.3,8.3,2,1
2,1,1,2.99,13,0.5,2.76,0,0.3,16.56,1,1
2,1,1,1.92,9.5,0.5,0,0,0.3,10.3,2,1
2,1,1,4.45,18,0.5,0,0,0.3,18.8,1,1
2,1,1,2.78,14.5,0.5,0,0,0.3,15.3,2,1
2,1,1,1.65,8.5,0.5,0,0,0.3,9.3,2,1
2,1,1,2.53,11.5,0.5,2.46,0,0.3,14.76,1,1
2,1,1,0.38,4,0.5,0,0,0.3,4.8,2,1
2,1,1,1.44,8.5,0.5,1,0,0.3,10.3,1,1
2,1,1,0.67,4,0.5,0,0,0.3,4.8,1,1
2,1,1,6.33,20,0.5,0,0,0.3,20.8,1,1
2,1,1,0.83,7,0.5,0,0,0.3,7.8,2,1
2,1,1,5.16,20,0.5,5.2,0,0.3,26,1,1
2,1,1,5.27,18.5,0.5,0,0,0.3,19.3,2,1
2,1,1,5.38,19,0.5,4.95,0,0.3,24.75,1,1
2,1,1,0.86,6,0.5,0,0,0.3,6.8,1,1
2,1,1,3.45,13,0.5,0,0,0.3,13.8,2,1
2,1,1,5.75,21.5,0.5,0,0,0.3,22.3,1,1
2,1,2,2.04,9.5,0.5,0,0,0.3,10.3,2,1
2,1,1,0.47,4.5,0.5,0,0,0.3,5.3,2,1
2,1,1,1.36,8,0.5,0,0,0.3,8.8,1,1
2,1,5,4.64,18.5,0.5,0,0,0.3,19.3,2,1
2,1,1,2.61,13,0.5,0,0,0.3,13.8,2,1
2,1,2,3.85,18.5,0.5,0,0,0.3,19.3,2,1
2,1,1,4.13,19.5,0.5,4.06,0,0.3,24.36,1,1
2,1,6,0.8,5.5,0.5,0,0,0.3,6.3,2,1
2,1,2,0.78,6,0.5,0,0,0.3,6.8,2,1
2,1,1,5.84,24.5,0.5,0,0,0.3,25.3,1,1
2,1,2,2.11,9.5,0.5,5,0,0.3,15.3,1,1
2,1,1,1.23,7,0.5,0,0,0.3,7.8,2,1
2,1,1,7.75,26.5,0.5,0,0,0.3,27.3,2,1
2,1,1,0.47,4,0.5,0.96,0,0.3,5.76,1,1
2,1,1,0.62,4.5,0.5,0,0,0.3,5.3,2,1
2,1,1,11.14,33,0.5,8,5.54,0.3,47.34,1,1
2,1,1,1.65,8,0.5,0,0,0.3,8.8,2,1
2,1,1,0.89,5.5,0.5,0,0,0.3,6.3,2,1
2,1,1,6.36,21.5,0.5,0,0,0.3,22.3,2,1
2,1,2,1.97,10,0.5,0,0,0.3,10.8,1,1
2,1,1,0.38,-4,-0.5,0,0,-0.3,-4.8,3,1
2,1,1,1.28,7.5,0.5,1,0,0.3,9.3,1,1
2,1,1,1.55,7,0.5,5,0,0.3,12.8,1,1
2,1,6,2.49,14.5,0.5,0,0,0.3,15.3,1,1
2,1,1,1.58,7.5,0.5,2.08,0,0.3,10.38,1,1
2,5,2,7.39,25,0,0,0,0,25,2,2
2,1,1,0.88,7,0.5,0,0,0.3,7.8,2,1
2,1,5,0.8,6,0.5,0,0,0.3,6.8,2,1
2,1,6,1.98,8.5,0.5,1.86,0,0.3,11.16,1,1
2,1,1,3.1,12,0.5,2.2,0,0.3,15,1,1
2,1,2,1.47,9,0.5,1.96,0,0.3,11.76,1,1
2,1,1,1.89,7.5,0.5,0,0,0.3,8.3,2,1
2,1,1,4.24,16.5,0.5,0,0,0.3,17.3,2,1
2,1,1,4.62,20,0.5,0,0,0.3,20.8,2,1
2,1,1,3.05,12,0.5,0,0,0.3,12.8,2,1
2,1,1,4.03,13.5,0.5,2,0,0.3,16.3,1,1
2,1,1,3.37,13,0.5,0,0,0.3,13.8,2,1
2,1,1,5.01,16,0.5,0,0,0.3,16.8,2,1
2,1,1,11.63,38.5,0.5,7.86,0,0.3,47.16,1,1
2,1,1,0.96,6,0.5,0,0,0.3,6.8,2,1
2,1,1,1.69,9.5,0.5,0,0,0.3,10.3,2,1
2,1,1,1.59,7,0.5,0,0,0.3,7.8,2,1
2,1,1,3.92,15.5,0.5,3.26,0,0.3,19.56,1,1
2,1,1,0.81,5,0.5,0,0,0.3,5.8,2,1
2,1,1,8.08,29.5,0.5,7.58,0,0.3,37.88,1,1
2,1,1,1.06,8,0.5,1.76,0,0.3,10.56,1,1
2,1,1,1.34,8,0.5,0,0,0.3,8.8,2,1
2,1,1,0.01,2.5,0.5,0,0,0.3,3.3,2,1
2,1,1,0.01,2.5,0.5,0,0,0.3,3.3,2,1
2,1,1,1.05,6.5,0.5,2.19,0,0.3,9.49,1,1
2,1,1,2.23,10.5,0.5,0,0,0.3,11.3,1,1
2,1,1,1.39,6.5,0.5,1.82,0,0.3,9.12,1,1
2,1,1,2.52,19,0.5,2,0,0.3,21.8,1,1
2,1,1,2.07,9,0.5,0,0,0.3,9.8,2,1
2,1,1,0.72,5.5,0.5,0,0,0.3,6.3,2,1
2,1,1,0.97,5,0.5,0,0,0.3,5.8,2,1
2,1,1,1.08,6.5,0.5,0,0,0.3,7.3,2,1
2,1,1,0.87,5.5,0.5,1.7,0,0.3,8,1,1
2,1,1,1.08,7,0.5,1.56,0,0.3,9.36,1,1
2,1,1,5.77,20,0.5,4.16,0,0.3,24.96,1,1
2,1,1,1.56,10.5,0.5,0,0,0.3,11.3,2,1
2,1,1,5.16,17.5,0.5,3.66,0,0.3,21.96,1,1
2,1,1,7.53,26,0.5,0,0,0.3,26.8,2,1
2,1,1,10.64,34,0.5,0,0,0.3,34.8,2,1
2,1,1,0.73,5,0.5,0,0,0.3,5.8,2,1
2,1,1,3.98,16,0.5,0,0,0.3,16.8,1,1
2,1,1,1.67,8.5,0.5,0,0,0.3,9.3,2,1
2,1,1,2.29,10.5,0.5,2.26,0,0.3,13.56,1,1
2,1,1,2.3,10.5,0.5,2.26,0,0.3,13.56,1,1
2,1,1,0.96,5.5,0.5,1,0,0.3,7.3,1,1
2,1,1,1.88,8,0.5,2.2,0,0.3,11,1,1
2,1,1,15.51,46.5,0.5,0,0,0.3,47.3,2,1
2,1,1,0.84,6.5,0.5,0,0,0.3,7.3,2,1
2,1,5,1.29,7.5,0.5,2,0,0.3,10.3,1,1
2,1,1,0.58,4.5,0.5,0,0,0.3,5.3,1,1
2,1,1,6.24,22.5,0.5,4.66,0,0.3,27.96,1,1
2,1,6,3.57,15.5,0.5,0,0,0.3,16.3,2,1
2,1,1,3.34,13.5,0.5,0,0,0.3,14.3,2,1
2,1,1,1.9,10,0.5,0,0,0.3,10.8,2,1
2,1,1,1.58,8,0.5,1.76,0,0.3,10.56,1,1
2,1,5,1.8,8.5,0.5,0,0,0.3,9.3,2,1
2,1,1,1.39,7,0.5,0,0,0.3,7.8,2,1
2,1,1,1.49,11,0.5,0,0,0.3,11.8,2,1
2,1,1,6.91,21.5,0.5,5.58,0,0.3,27.88,1,1
2,1,1,1.18,6.5,0.5,0,0,0.3,7.3,2,1
2,1,1,1.74,8.5,0.5,1.86,0,0.3,11.16,1,1
2,1,1,2.61,10,0.5,0,0,0.3,10.8,2,1
2,1,1,0.97,5.5,0.5,0,0,0.3,6.3,2,1
2,1,1,2.48,12,0.5,0,0,0.3,12.8,2,1
2,1,1,1.05,6.5,0.5,0,0,0.3,7.3,1,1
2,1,1,1.19,5.5,0.5,0,0,0.3,6.3,2,1
2,1,1,3.61,15,0.5,1,0,0.3,16.8,1,1
2,1,1,6.7,23.5,0.5,0,5.54,0.3,29.84,1,1
2,1,1,3.74,16,0.5,3.36,0,0.3,20.16,1,1
2,1,1,1.64,8,0.5,0,0,0.3,8.8,2,1
2,1,1,2.68,11.5,0.5,0,0,0.3,12.3,2,1
2,1,1,4.66,20,0.5,0,0,0.3,20.8,2,1
2,1,1,2.92,14,0.5,0,0,0.3,14.8,2,1
2,1,1,2.1,12,0.5,0,0,0.3,12.8,2,1
2,1,1,0,4,0.5,0,0,0.3,4.8,2,1
2,1,1,2.51,11,0.5,3.54,0,0.3,15.34,1,1
2,1,1,5.77,26,0.5,0.8,0,0.3,27.6,1,1
2,1,1,6.93,23.5,0.5,5.97,5.54,0.3,35.81,1,1
2,1,1,3.13,13.5,0.5,3.58,0,0.3,17.88,1,1
2,1,1,9.35,31,0.5,7.47,5.54,0.3,44.81,1,1
2,1,1,4.74,18,0.5,0,0,0.3,18.8,2,1
2,1,2,4.08,16.5,0.5,0,0,0.3,17.3,2,1
2,1,1,0.85,6,0.5,0,0,0.3,6.8,2,1
2,1,1,0.89,5.5,0.5,0,0,0.3,6.3,2,1
2,1,2,0.03,2.5,0.5,0,0,0.3,3.3,2,1
2,1,1,1.17,5.5,0.5,1,0,0.3,7.3,1,1
2,1,1,1.67,8.5,0.5,0,0,0.3,9.3,2,1
2,1,1,2.83,11.5,0.5,2,0,0.3,14.3,1,1
2,1,1,0.75,4.5,0.5,0,0,0.3,5.3,1,1
2,1,3,0.87,7,0.5,2,0,0.3,9.8,1,1
2,1,1,1.92,10,0.5,0,0,0.3,10.8,2,1
2,1,1,2.08,10,0.5,0,0,0.3,10.8,2,1
2,1,1,3.04,14,0.5,1.2,0,0.3,16,1,1
2,1,1,1.28,7,0.5,1.56,0,0.3,9.36,1,1
2,1,1,5.62,18.5,0.5,0,0,0.3,19.3,2,1
2,1,1,4.87,17,0.5,5,0,0.3,22.8,1,1
2,1,1,2.32,11.5,0.5,0,0,0.3,12.3,2,1
2,1,1,1.56,7.5,0.5,2.49,0,0.3,10.79,1,1
2,1,1,4.96,21,0.5,0,0,0.3,21.8,2,1
2,1,1,1.91,8,0.5,2.2,0,0.3,11,1,1
2,1,1,2.94,11.5,0.5,0,0,0.3,12.3,2,1
2,1,1,2.89,12.5,0.5,0,0,0.3,13.3,2,1
2,1,1,2,11,0.5,2.36,0,0.3,14.16,1,1
2,1,1,11.58,33,0.5,0,0,0.3,33.8,2,1
2,1,1,0.65,4.5,0.5,0,0,0.3,5.3,2,1
2,1,1,1.65,8,0.5,0,0,0.3,8.8,2,1
2,1,2,1.28,6,0.5,0,0,0.3,6.8,2,1
2,1,1,0.83,6,0.5,0,0,0.3,6.8,2,1
2,1,1,11.51,33.5,0.5,0,5.54,0.3,39.84,2,1
2,1,1,3.8,18.5,0.5,0,0,0.3,19.3,2,1
2,1,1,0.24,3.5,0.5,0,0,0.3,4.3,2,1
2,1,1,1.47,8.5,0.5,0,0,0.3,9.3,2,1
2,1,1,0.66,5.5,0.5,0,0,0.3,6.3,2,1
2,1,1,1.67,8,0.5,0,0,0.3,8.8,2,1
2,1,1,2.02,11,0.5,2.36,0,0.3,14.16,1,1
2,1,1,0.38,3.5,0.5,0,0,0.3,4.3,2,1
2,1,1,3.54,14,0.5,3.7,0,0.3,18.5,1,1
2,1,1,1.51,7.5,0.5,0,0,0.3,8.3,1,1
2,1,2,3.29,14,0.5,2,0,0.3,16.8,1,1
2,1,1,3.63,14.5,0.5,0,0,0.3,15.3,2,1
2,1,1,2.32,10.5,0.5,2.26,0,0.3,13.56,1,1
2,1,1,1.75,10.5,0.5,0,0,0.3,11.3,2,1
